TRACT_ID,YEAR,TOTAL_POPULATION,LAND_AREA
06001450743,2020,7056,1.658
06001450744,2020,5950,1.007
06001450745,2020,6493,2.815
06001450746,2020,3531,0.669
06001450750,2020,5933,0.654
06001450751,2020,11489,3.780
06001450752,2020,7680,6.789
06001451102,2020,4071,1.846
06001451201,2020,7683,1.419
06001451202,2020,5230,17.748
06001451300,2020,7013,4.899
06001451401,2020,6336,1.790
06001451403,2020,2367,0.260
06001451404,2020,7261,0.647
06001451501,2020,4499,1.951
06001451503,2020,6442,1.033
06001451504,2020,1630,1.250
06001451505,2020,3608,0.530
06001451506,2020,3542,0.328
06001451601,2020,5730,1.520
06001451602,2020,7329,1.163
06001451701,2020,3091,0.472
06001451703,2020,4150,0.658
06001451704,2020,4692,0.773
06001981900,2020,47,1.446
06001982000,2020,26,0.490
06001983200,2020,587,0.191
06001990000,2020,0,0.000
06003010000,2020,1159,738.332
06005000101,2020,3533,24.331
06005000102,2020,1713,176.148
06005000301,2020,5066,75.533
06005000303,2020,8605,52.630
06005000304,2020,4536,54.687
06005000401,2020,4314,16.373
06005000402,2020,4358,28.334
06005000500,2020,2837,41.806
06007000102,2020,4016,1.026
06007000103,2020,5567,1.196
06007000104,2020,5774,0.985
06007000201,2020,3843,1.334
06007000202,2020,3817,0.663
06007000300,2020,4618,0.965
06007000401,2020,4883,1.719
06007000501,2020,4564,2.105
06007000502,2020,4895,0.442
06007000601,2020,3599,0.698
06007000603,2020,3641,0.428
06007000604,2020,4498,0.392
06007000700,2020,4714,1.215
06007000800,2020,6097,1.507
06007000901,2020,3032,6.408
06007000903,2020,6531,2.288
06007000904,2020,7076,1.685
06007001000,2020,4356,0.955
06007001100,2020,4272,2.574
06007001200,2020,4034,3.343
06007001300,2020,3563,1.559
06007001400,2020,6182,122.509
06007001500,2020,6073,135.417
06007001702,2020,5101,13.295
06027000400,2020,5388,4.008
06027000500,2020,2277,2615.781
06027000800,2020,3115,6834.636
06029000102,2020,2987,0.669
06029000300,2020,5483,0.586
06029000400,2020,4697,1.166
06029000504,2020,5165,1.267
06029000505,2020,3625,0.754
06029000506,2020,2888,1.261
06029000507,2020,3588,6.588
06029000800,2020,5431,0.900
06029000902,2020,3095,0.512
06029000903,2020,4044,0.639
06029000904,2020,4401,0.880
06029000905,2020,3133,0.497
06029000906,2020,4551,0.509
06029000907,2020,2302,0.491
06029000908,2020,4639,0.805
06029000909,2020,2544,1.055
06029001101,2020,6928,1.086
06029001201,2020,2903,0.421
06037183701,2020,3382,0.213
06037183702,2020,2995,0.334
06037183810,2020,4130,0.176
06037183820,2020,3452,0.119
06037185202,2020,4162,0.465
06037185203,2020,2862,0.212
06037185204,2020,1923,0.372
06037185310,2020,3180,0.163
06037185320,2020,2957,0.227
06037186100,2020,4929,0.520
06037186201,2020,3608,0.202
06037186202,2020,1920,0.158
06037186203,2020,3113,0.326
06037186301,2020,2749,0.449
06037186302,2020,5282,0.651
06037186401,2020,3198,0.371
06037186403,2020,2809,0.208
06037186404,2020,2809,0.155
06037187101,2020,3213,0.294
06037187102,2020,4376,0.757
06037187200,2020,3324,0.355
06037187300,2020,3715,0.451
06037188100,2020,3960,0.814
06037188201,2020,3262,0.291
06037188202,2020,2887,0.293
06037188300,2020,3822,0.350
06037189101,2020,2600,0.153
06037189102,2020,3960,0.241
06037189201,2020,3088,0.126
06037189202,2020,2781,0.399
06037189300,2020,3212,0.734
06037189400,2020,3145,0.559
06037189600,2020,3825,0.418
06037183620,2020,3038,0.200
06037189702,2020,2436,0.564
06037300200,2020,5378,0.733
06037300301,2020,6194,2.375
06037300400,2020,6200,0.774
06037300501,2020,3039,0.514
06037300701,2020,5280,5.135
06037300702,2020,6170,4.400
06037300800,2020,7165,2.353
06037300901,2020,5757,2.684
06037300902,2020,2257,1.696
06037301000,2020,5408,0.789
06037301100,2020,7313,0.514
06037301203,2020,4576,0.211
06037301204,2020,4750,0.158
06037301205,2020,2114,0.298
06037301206,2020,5330,0.320
06037301300,2020,1954,0.450
06037301400,2020,3988,0.608
06037301501,2020,1846,0.231
06037301502,2020,6798,0.258
06037301601,2020,5657,0.875
06037301602,2020,4472,0.388
06037301701,2020,2837,0.353
06037301702,2020,6075,0.315
06037301801,2020,5176,0.275
06037301802,2020,4948,0.185
06037302002,2020,3889,0.195
06037302003,2020,3730,0.092
06037302004,2020,4194,0.131
06037302102,2020,6413,0.401
06037302103,2020,5242,0.213
06037302104,2020,3679,0.221
06037302201,2020,3838,0.192
06037302202,2020,5586,0.197
06037302301,2020,3836,0.270
06037302302,2020,5361,0.244
06037302401,2020,7464,0.529
06037302503,2020,4066,0.126
06037302504,2020,3970,0.146
06037541700,2020,6586,0.541
06037541801,2020,5127,0.276
06037541802,2020,5713,0.424
06037542000,2020,4493,0.378
06037542103,2020,3174,0.221
06037542104,2020,4438,0.236
06037542105,2020,5032,0.241
06037542106,2020,2917,0.331
06037542200,2020,6999,0.513
06037542401,2020,4309,0.499
06037542402,2020,3790,0.606
06037542501,2020,4503,0.223
06037542502,2020,5481,0.380
06037542601,2020,3539,0.212
06037542602,2020,5504,0.337
06037542700,2020,5853,0.377
06037542800,2020,2969,0.300
06037542900,2020,3299,0.312
06037543000,2020,4487,0.507
06037543100,2020,7445,1.115
06037543201,2020,3444,0.389
06037543304,2020,6506,0.622
06037543305,2020,3808,3.215
06037543306,2020,7016,1.700
06037543321,2020,5768,1.885
06037543322,2020,7283,0.758
06037543400,2020,3542,1.129
06037543501,2020,6890,1.027
06037543502,2020,4790,0.425
06037543503,2020,5889,0.642
06037543601,2020,4334,0.251
06037543603,2020,4170,0.571
06037543701,2020,3104,0.245
06037543703,2020,3621,0.392
06037543801,2020,4573,0.835
06037980023,2020,0,1.105
06037980024,2020,199,3.088
06037980025,2020,518,1.141
06037980026,2020,15,5.351
06037980028,2020,0,6.680
06037980030,2020,0,1.640
06037980031,2020,1237,4.864
06037980033,2020,14,4.895
06037990100,2020,0,0.000
06037990200,2020,0,0.000
06037990300,2020,0,0.000
06039000102,2020,4229,683.821
06039000103,2020,4272,254.761
06039000104,2020,4179,18.478
06039000106,2020,5396,21.939
06039000109,2020,2210,276.180
06039000201,2020,8489,40.622
06039000506,2020,7097,16.315
06039000509,2020,5551,31.727
06039000602,2020,4067,0.547
06039000603,2020,6293,0.466
06039000604,2020,5130,0.681
06059074701,2020,7164,0.405
06059074702,2020,6465,0.344
06059074801,2020,5930,0.333
06059074802,2020,6129,0.437
06059074803,2020,9505,0.620
06059074805,2020,4968,0.182
06059074806,2020,5579,0.237
06059074901,2020,9468,0.390
06059074902,2020,6513,0.217
06059075002,2020,8698,0.586
06059075003,2020,7352,0.203
06059075004,2020,5063,0.133
06059075100,2020,10091,0.577
06059075201,2020,5527,0.416
06059075202,2020,5999,0.451
06059075301,2020,5507,0.659
06059075302,2020,5232,0.484
06059075303,2020,3560,0.526
06059075401,2020,5217,0.549
06059075403,2020,8206,0.965
06059075404,2020,7278,0.737
06059075405,2020,3150,0.341
06059075504,2020,3907,0.778
06059075505,2020,3339,0.645
06059075506,2020,3378,0.512
06059075507,2020,5137,0.490
06059075512,2020,3672,0.242
06059075513,2020,4932,0.256
06059075514,2020,4093,0.198
06059075603,2020,3962,0.625
06059075604,2020,7364,2.426
06059075605,2020,6232,1.619
06059075606,2020,5941,2.081
06059075607,2020,6824,0.784
06059075701,2020,7040,0.815
06059075702,2020,3436,0.715
06059075703,2020,4488,0.957
06059075805,2020,4040,0.520
06059075806,2020,5999,0.780
06059075807,2020,4621,0.615
06059075808,2020,3238,0.602
06059075809,2020,3264,1.227
06065044102,2020,3480,0.501
06065044103,2020,5592,2.970
06065044104,2020,2876,16.656
06065044200,2020,5820,1.576
06065044300,2020,5247,2.087
06065044403,2020,4529,411.065
06065044404,2020,1749,47.483
06065044405,2020,1306,124.788
06065044505,2020,7115,4.547
06065044507,2020,6928,4.083
06065044509,2020,5208,0.877
06065044510,2020,5713,1.269
06065044515,2020,4014,2.624
06065044516,2020,5513,4.037
06065044517,2020,2414,3.065
06065044518,2020,6003,7.479
06065044520,2020,1435,53.550
06065044521,2020,1386,65.157
06065044602,2020,2953,1.002
06065044604,2020,3954,1.211
06065044605,2020,5879,1.906
06065044606,2020,2917,14.953
06065044701,2020,3856,1.007
06065044702,2020,2289,0.630
06065044804,2020,2979,0.917
06065044805,2020,1620,0.499
06065044806,2020,1965,0.478
06065044807,2020,1583,35.335
06065044904,2020,5821,13.122
06065044907,2020,5143,0.508
06065044911,2020,4174,2.070
06065044916,2020,5382,1.000
06065044917,2020,4567,3.523
06065044918,2020,2646,3.627
06065044919,2020,4907,3.036
06065044921,2020,2991,2.619
06065044922,2020,6419,4.724
06065044923,2020,3688,0.503
06065044924,2020,3574,0.501
06065044925,2020,4331,0.752
06071002501,2020,6563,1.540
06071002602,2020,6928,0.777
06071002604,2020,6006,0.422
06071002606,2020,7333,1.072
06071002703,2020,5266,0.754
06071002705,2020,5632,1.087
06071002706,2020,13931,16.573
06071002801,2020,5119,0.513
06071002803,2020,4142,0.386
06071002804,2020,6310,0.388
06071002901,2020,4574,0.500
06071002902,2020,6375,0.752
06071003000,2020,3412,0.499
06071003101,2020,5349,0.533
06071003102,2020,6351,0.501
06071003301,2020,4923,0.748
06071003302,2020,7189,1.042
06071003401,2020,7287,1.001
06071003403,2020,4353,0.752
06071003404,2020,5409,0.392
06071003405,2020,5631,0.360
06071003503,2020,5292,1.513
06071003505,2020,7827,0.505
06071003506,2020,5245,0.629
06071003507,2020,4356,0.630
06071003509,2020,4785,0.752
06071003510,2020,4878,0.999
06071003603,2020,4338,0.503
06071003605,2020,4251,0.501
06071003606,2020,4265,0.971
06073013605,2020,6189,2.242
06073013701,2020,2403,0.880
06073013702,2020,5310,0.948
06073013801,2020,5172,0.882
06073013802,2020,3277,0.274
06073013903,2020,3878,0.935
06073013905,2020,4171,0.851
06073013906,2020,5137,0.694
06073013907,2020,3923,0.518
06073013908,2020,4177,0.433
06073013909,2020,5619,0.418
06073014001,2020,4788,0.718
06073014002,2020,4618,0.812
06073014101,2020,3478,0.514
06073014102,2020,3942,0.456
06073014200,2020,6486,0.871
06073014300,2020,3838,0.446
06073014400,2020,4272,0.659
06073014500,2020,3814,0.453
06073014601,2020,4383,0.562
06073014602,2020,5663,1.053
06073014803,2020,4417,0.722
06073014804,2020,4591,0.492
06073014805,2020,4597,0.503
06073014806,2020,3158,0.349
06073014901,2020,4234,0.663
06073014902,2020,2995,0.597
06073015100,2020,4870,0.809
06073015200,2020,3848,1.646
06073015301,2020,3722,0.253
06073015302,2020,4439,1.309
06073015403,2020,2550,1.186
06073015405,2020,5309,1.814
06073015406,2020,2642,2.346
06073015501,2020,5489,12.784
06073015502,2020,3058,9.462
06077004202,2020,1809,0.467
06077004203,2020,4068,0.414
06077004204,2020,2728,0.590
06077004302,2020,6426,0.873
06077004305,2020,6023,0.847
06077004307,2020,3862,0.616
06077004308,2020,4334,0.294
06077004402,2020,6006,1.679
06077004403,2020,3730,0.392
06077004404,2020,4403,1.506
06077004501,2020,2351,0.918
06077004502,2020,4097,0.636
06077004600,2020,6365,52.942
06077004701,2020,3034,5.255
06077004703,2020,3974,65.232
06077004704,2020,4697,117.931
06077004800,2020,5952,139.669
06077005001,2020,6433,2.085
06077005003,2020,6153,27.125
06077005004,2020,5979,7.779
06077005106,2020,9623,38.498
06077005108,2020,4975,0.585
06077005109,2020,3721,0.644
06077005119,2020,8879,14.375
06077005122,2020,7453,3.941
06077005123,2020,4227,0.965
06077005124,2020,3194,0.418
06077005125,2020,1998,0.364
06077005126,2020,4775,0.519
06077005127,2020,7019,0.771
06077005129,2020,3922,0.458
06077005130,2020,2749,0.520
06077005131,2020,7603,29.815
06077005132,2020,3044,0.355
06077005133,2020,4411,0.587
06077005134,2020,4626,0.631
06085508204,2020,4704,0.394
06085508301,2020,4587,0.765
06085508303,2020,2534,0.477
06085508401,2020,7695,0.967
06085508403,2020,3084,0.492
06085508404,2020,6352,0.721
06085508503,2020,6235,0.567
06085508505,2020,4998,0.447
06085508507,2020,3230,0.150
06085508508,2020,5660,0.405
06085508601,2020,3762,0.509
06085508602,2020,5153,0.518
06085508800,2020,3850,0.268
06085508900,2020,5324,0.352
06085509102,2020,4888,1.202
06085509106,2020,4067,0.381
06085509107,2020,4969,0.169
06085509108,2020,4146,0.892
06085509109,2020,5885,0.808
06085509201,2020,5979,0.610
06085509202,2020,4429,0.605
06085509302,2020,3549,0.407
06085509303,2020,3699,0.221
06085509304,2020,3197,0.603
06085509401,2020,3994,0.257
06085509403,2020,5534,0.204
06085509404,2020,6398,0.405
06085509500,2020,5321,0.381
06085509600,2020,3562,0.405
06107002100,2020,2626,53.550
06107002202,2020,5447,1.053
06107002203,2020,4303,1.015
06107002204,2020,6688,0.890
06107002302,2020,4781,1.002
06107002303,2020,5920,1.583
06107002304,2020,1788,0.382
06107002500,2020,3647,48.856
06107002601,2020,4856,2.196
06107002602,2020,4865,1.109
06107002800,2020,3446,2.854
06107002901,2020,3671,1.756
06107002903,2020,5084,0.875
06107002904,2020,5669,0.785
06107003001,2020,3946,0.586
06107003002,2020,4103,2.693
06107003100,2020,3706,92.886
06107003501,2020,2521,5.543
06107003601,2020,7468,1.002
06107003602,2020,6772,1.806
06107003700,2020,5991,2.366
06107003801,2020,3315,0.594
06107003802,2020,3992,0.733
06107003902,2020,5686,28.297
06107004000,2020,613,0.491
06107004102,2020,2229,1.369
06107004200,2020,6602,148.544
06007001703,2020,2712,1.479
06007001704,2020,3967,125.669
06007001800,2020,3900,4.673
06007001900,2020,2070,3.384
06007002000,2020,3939,2.767
06007002100,2020,3078,3.564
06007002200,2020,4331,52.708
06007002300,2020,3741,29.162
06007002500,2020,5896,49.883
06007002601,2020,2439,7.754
06007002602,2020,3961,7.044
06007002700,2020,5880,5.031
06007002800,2020,3978,1.639
06007002900,2020,2940,2.470
06007003001,2020,2467,0.890
06007003002,2020,2766,6.443
06007003100,2020,4719,4.759
06007003200,2020,3989,15.208
06007003300,2020,4184,119.104
06007003400,2020,3585,15.161
06007003501,2020,4356,11.508
06007003502,2020,4193,47.152
06007003600,2020,4218,127.752
06007003700,2020,4833,41.232
06009000121,2020,4500,59.726
06009000122,2020,3216,62.677
06009000220,2020,6471,99.202
06009000400,2020,3205,179.105
06009000501,2020,2623,24.646
06009000504,2020,509,139.251
06011000100,2020,5537,218.466
06011000200,2020,4914,83.392
06011000400,2020,2352,415.297
06011000500,2020,2634,65.722
06029001202,2020,6164,0.573
06029001500,2020,2650,0.908
06029001600,2020,2236,1.391
06029001700,2020,3744,1.395
06029001801,2020,5692,0.960
06029001901,2020,3579,0.668
06029001902,2020,4296,0.661
06029002100,2020,3489,0.554
06029002302,2020,4275,0.923
06029002600,2020,3510,0.874
06029002804,2020,2268,0.922
06029002806,2020,2308,1.749
06029002807,2020,3486,1.213
06029002811,2020,3274,1.468
06029002813,2020,4020,0.618
06029002814,2020,4115,0.555
06029002815,2020,4231,0.505
06029002816,2020,6580,0.640
06029002817,2020,5056,0.555
06029002818,2020,4658,0.672
06029002819,2020,4339,0.638
06029002820,2020,6504,1.036
06029002821,2020,4756,0.699
06037189903,2020,2182,0.032
06037189904,2020,2382,0.062
06037189905,2020,2615,0.100
06037190201,2020,2895,0.087
06037190202,2020,3256,0.082
06037190401,2020,2996,0.064
06037190402,2020,2070,0.061
06037190510,2020,3815,0.123
06037190520,2020,4144,0.094
06037190801,2020,2663,0.126
06037190802,2020,3071,0.188
06037190901,2020,4361,0.189
06037190902,2020,3793,0.188
06037191000,2020,4817,0.250
06037191110,2020,3634,0.105
06037191120,2020,3732,0.147
06037191201,2020,5088,0.221
06037191203,2020,2287,0.079
06037191204,2020,1703,0.078
06037191301,2020,2320,0.105
06037191302,2020,1873,0.163
06037191410,2020,3841,0.120
06037191420,2020,3698,0.088
06037191500,2020,5928,0.248
06037191610,2020,4016,0.162
06037191620,2020,2600,0.088
06037191710,2020,2632,0.272
06037191720,2020,3266,0.102
06037191810,2020,3188,0.156
06037191820,2020,3615,0.156
06037191901,2020,3404,0.298
06037191902,2020,2777,0.280
06037192001,2020,2209,0.204
06037192002,2020,2684,0.332
06037192300,2020,2428,0.340
06037302506,2020,3456,0.350
06037310100,2020,5245,5.072
06037310201,2020,5908,0.425
06037310202,2020,4863,0.353
06037310300,2020,2947,0.410
06037310400,2020,3438,0.543
06037310501,2020,4037,0.759
06037310601,2020,6924,0.397
06037310602,2020,2764,0.344
06037310701,2020,2121,0.199
06037310703,2020,4517,0.385
06037310800,2020,5124,0.825
06037310900,2020,6144,0.839
06037311000,2020,3516,0.511
06037311100,2020,4191,0.658
06037311200,2020,3155,0.382
06037311300,2020,3857,0.472
06037311400,2020,2245,0.363
06037311500,2020,6013,0.577
06037311700,2020,5966,0.906
06037311801,2020,2896,0.222
06037311802,2020,4266,0.313
06037320201,2020,4111,0.354
06037320202,2020,6248,0.624
06037320300,2020,6414,0.662
06037400205,2020,2536,8.998
06037400206,2020,5615,1.429
06037400207,2020,4625,2.094
06037400304,2020,7989,1.213
06037302505,2020,4553,0.208
06037400402,2020,4119,1.694
06037400403,2020,4135,4.982
06037400404,2020,4201,6.106
06037400501,2020,2049,4.198
06037400602,2020,4449,0.595
06037543903,2020,3536,0.518
06037543905,2020,4408,1.059
06037544001,2020,4399,0.871
06037544002,2020,3717,0.442
06037550201,2020,2973,0.221
06037550202,2020,5611,0.488
06037550601,2020,6385,0.453
06037550602,2020,3951,0.569
06037550700,2020,6311,0.834
06037550901,2020,4405,0.435
06037550902,2020,5350,0.373
06037551101,2020,3738,0.651
06037551102,2020,5546,0.634
06037551201,2020,3529,0.305
06037551300,2020,5708,0.592
06037551401,2020,4141,0.283
06037551402,2020,4973,0.447
06037551501,2020,4742,0.559
06037551502,2020,4885,0.425
06037551700,2020,6066,0.500
06037551900,2020,5290,0.597
06037552001,2020,4143,0.311
06037552002,2020,3379,0.273
06037552100,2020,6570,0.566
06037552200,2020,5804,0.653
06037552301,2020,4376,0.482
06037552302,2020,4304,0.370
06037552400,2020,2339,0.360
06037552601,2020,5560,0.274
06037552602,2020,3974,0.531
06037552700,2020,6712,0.531
06041101100,2020,2750,12.583
06041101200,2020,2814,4.083
06041102100,2020,2234,3.687
06041102202,2020,5391,1.221
06041102203,2020,5800,1.050
06041103100,2020,7412,15.804
06041103200,2020,7686,1.806
06041104102,2020,5615,0.811
06041104200,2020,5929,6.701
06041104300,2020,1731,3.972
06041106001,2020,4584,4.678
06041106002,2020,5408,4.471
06041107000,2020,6738,7.793
06041108100,2020,6629,2.734
06041109001,2020,3907,0.858
06041109002,2020,4241,0.984
06041110100,2020,5667,2.615
06041110200,2020,5110,3.545
06041112100,2020,4500,1.130
06041112202,2020,5658,1.498
06041113000,2020,3543,9.797
06041114100,2020,5244,3.020
06041114200,2020,3311,1.732
06041115000,2020,7668,4.010
06041116000,2020,3156,0.545
06041117000,2020,4250,1.071
06041118100,2020,2453,1.566
06041119100,2020,5060,2.556
06041119201,2020,3611,0.347
06059075811,2020,3224,0.457
06059075812,2020,5995,0.617
06059075813,2020,4826,1.144
06059075814,2020,2825,0.750
06059075815,2020,5654,0.530
06059075816,2020,3105,0.433
06059075901,2020,4063,0.501
06059075902,2020,6972,0.741
06059076102,2020,8657,0.843
06059076103,2020,9734,0.634
06059076201,2020,7958,0.828
06059076202,2020,6088,0.833
06059076204,2020,3877,2.365
06059076205,2020,7572,0.687
06059076206,2020,5482,0.736
06059076208,2020,5448,0.842
06059086301,2020,6773,0.718
06059086303,2020,9098,2.537
06059086304,2020,4467,0.494
06059086305,2020,4622,0.561
06059086306,2020,3838,0.654
06059086402,2020,6724,0.483
06059086404,2020,6883,0.454
06059086405,2020,7018,0.471
06059086406,2020,3841,0.418
06059086407,2020,6433,0.812
06059086501,2020,4045,0.550
06059086502,2020,6508,0.394
06059086601,2020,9135,0.502
06059086602,2020,6399,0.441
06059086701,2020,9057,0.812
06059086702,2020,8269,0.444
