optimizer,validation_split,lstm_units,learning_rate,batch_size,epochs,rmse
RMSprop,0.1,160.0,0.0001,64.0,190.0,72.92648315429688
RMSprop,0.1,160.0,0.001,64.0,190.0,83.498779296875
RMSprop,0.1,160.0,0.01,64.0,190.0,58.43334579467773
RMSprop,0.1,150.0,0.0001,64.0,190.0,73.28988647460938
RMSprop,0.1,150.0,0.001,64.0,190.0,81.3858871459961
RMSprop,0.1,150.0,0.01,64.0,190.0,60.23064804077149
RMSprop,0.1,140.0,0.0001,64.0,190.0,72.74161529541016
RMSprop,0.1,140.0,0.001,64.0,190.0,80.32766723632812
RMSprop,0.1,140.0,0.01,64.0,190.0,58.61763000488281
RMSprop,0.1,130.0,0.0001,64.0,190.0,74.04228973388672
RMSprop,0.1,130.0,0.001,64.0,190.0,80.58523559570312
RMSprop,0.1,130.0,0.01,64.0,190.0,54.8021125793457
RMSprop,0.1,120.0,0.0001,64.0,190.0,70.75093078613281
RMSprop,0.1,120.0,0.001,64.0,190.0,79.95631408691406
RMSprop,0.1,120.0,0.01,64.0,190.0,56.831764221191406
RMSprop,0.1,110.0,0.0001,64.0,190.0,74.22406768798828
RMSprop,0.1,110.0,0.001,64.0,190.0,76.71895599365234
RMSprop,0.1,110.0,0.01,64.0,190.0,56.51119995117188
RMSprop,0.1,100.0,0.0001,64.0,190.0,77.95454406738281
RMSprop,0.1,100.0,0.001,64.0,190.0,77.06059265136719
RMSprop,0.1,100.0,0.01,64.0,190.0,78.07919311523438
RMSprop,0.1,90.0,0.0001,64.0,190.0,77.78234100341797
RMSprop,0.1,90.0,0.001,64.0,190.0,76.74815368652344
RMSprop,0.1,90.0,0.01,64.0,190.0,57.38678741455078
RMSprop,0.1,80.0,0.0001,64.0,190.0,73.49688720703125
RMSprop,0.1,80.0,0.001,64.0,190.0,80.99256896972656
RMSprop,0.1,80.0,0.01,64.0,190.0,58.27330017089844
RMSprop,0.1,70.0,0.0001,64.0,190.0,77.00871276855469
RMSprop,0.1,70.0,0.001,64.0,190.0,77.77291107177734
RMSprop,0.1,70.0,0.01,64.0,190.0,55.47987365722656
RMSprop,0.1,60.0,0.0001,64.0,190.0,79.33421325683594
RMSprop,0.1,60.0,0.001,64.0,190.0,73.17182159423828
RMSprop,0.1,60.0,0.01,64.0,190.0,55.39323043823242
RMSprop,0.1,50.0,0.0001,64.0,190.0,79.63471984863281
RMSprop,0.1,50.0,0.001,64.0,190.0,74.45146179199219
RMSprop,0.1,50.0,0.01,64.0,190.0,55.56540298461914
RMSprop,0.1,40.0,0.0001,64.0,190.0,88.1231689453125
RMSprop,0.1,40.0,0.001,64.0,190.0,69.0913314819336
RMSprop,0.1,40.0,0.01,64.0,190.0,71.32447814941406
RMSprop,0.1,30.0,0.0001,64.0,190.0,91.24440002441406
RMSprop,0.1,30.0,0.001,64.0,190.0,68.83667755126953
RMSprop,0.1,30.0,0.01,64.0,190.0,62.69635009765625
RMSprop,0.1,20.0,0.0001,64.0,190.0,100.2061767578125
RMSprop,0.1,20.0,0.001,64.0,190.0,68.37478637695312
RMSprop,0.1,20.0,0.01,64.0,190.0,57.2680778503418
RMSprop,0.1,10.0,0.0001,64.0,190.0,136.59048461914062
RMSprop,0.1,10.0,0.001,64.0,190.0,69.30438995361328
RMSprop,0.1,10.0,0.01,64.0,190.0,58.88331985473633
RMSprop,0.1,190.0,0.0001,32.0,190.0,68.94071960449219
RMSprop,0.1,170.0,0.0001,32.0,190.0,68.97238159179688
RMSprop,0.1,190.0,0.001,32.0,190.0,70.87366485595703
RMSprop,0.1,190.0,0.01,32.0,190.0,59.87430191040039
RMSprop,0.1,180.0,0.0001,32.0,190.0,68.91651916503906
RMSprop,0.1,180.0,0.001,32.0,190.0,70.8636703491211
RMSprop,0.1,180.0,0.01,32.0,190.0,60.005470275878906
RMSprop,0.1,170.0,0.001,32.0,190.0,69.70600891113281
RMSprop,0.1,170.0,0.01,32.0,190.0,57.11079025268555
RMSprop,0.1,160.0,0.0001,32.0,190.0,69.22428894042969
RMSprop,0.1,160.0,0.001,32.0,190.0,70.04216766357422
RMSprop,0.1,160.0,0.01,32.0,190.0,57.138092041015625
RMSprop,0.1,150.0,0.0001,32.0,190.0,68.99192810058594
RMSprop,0.1,150.0,0.001,32.0,190.0,68.78688049316406
RMSprop,0.1,150.0,0.01,32.0,190.0,54.90653991699219
RMSprop,0.1,140.0,0.0001,32.0,190.0,68.99048614501953
RMSprop,0.1,140.0,0.001,32.0,190.0,69.21034240722656
RMSprop,0.1,140.0,0.01,32.0,190.0,61.87283706665039
RMSprop,0.1,130.0,0.0001,32.0,190.0,69.5589370727539
RMSprop,0.1,130.0,0.001,32.0,190.0,69.8052978515625
RMSprop,0.1,130.0,0.01,32.0,190.0,59.623809814453125
RMSprop,0.1,120.0,0.0001,32.0,190.0,69.38844299316406
RMSprop,0.1,120.0,0.001,32.0,190.0,68.82662200927734
RMSprop,0.1,120.0,0.01,32.0,190.0,57.61653137207031
RMSprop,0.1,110.0,0.0001,32.0,190.0,69.29597473144531
RMSprop,0.1,110.0,0.001,32.0,190.0,69.02316284179688
RMSprop,0.1,110.0,0.01,32.0,190.0,49.8392333984375
RMSprop,0.1,100.0,0.0001,32.0,190.0,69.45694732666016
RMSprop,0.1,100.0,0.001,32.0,190.0,69.39140319824219
RMSprop,0.1,100.0,0.01,32.0,190.0,57.88253402709961
RMSprop,0.1,90.0,0.0001,32.0,190.0,69.21810150146484
RMSprop,0.1,90.0,0.001,32.0,190.0,68.67306518554688
RMSprop,0.1,90.0,0.01,32.0,190.0,69.50485229492188
RMSprop,0.1,80.0,0.0001,32.0,190.0,68.87297821044922
RMSprop,0.1,80.0,0.001,32.0,190.0,69.16316986083984
RMSprop,0.1,80.0,0.01,32.0,190.0,62.893436431884766
RMSprop,0.1,70.0,0.0001,32.0,190.0,69.80490112304688
RMSprop,0.1,70.0,0.001,32.0,190.0,69.16718292236328
RMSprop,0.1,70.0,0.01,32.0,190.0,61.01213836669922
RMSprop,0.1,60.0,0.0001,32.0,190.0,70.09798431396484
RMSprop,0.1,60.0,0.001,32.0,190.0,69.5014877319336
RMSprop,0.1,60.0,0.01,32.0,190.0,60.2596549987793
RMSprop,0.1,50.0,0.0001,32.0,190.0,72.1163330078125
RMSprop,0.1,50.0,0.001,32.0,190.0,69.53157043457031
RMSprop,0.1,50.0,0.01,32.0,190.0,65.47645568847656
RMSprop,0.1,40.0,0.0001,32.0,190.0,74.44581604003906
RMSprop,0.1,40.0,0.001,32.0,190.0,69.64722442626953
RMSprop,0.1,40.0,0.01,32.0,190.0,61.62906646728516
RMSprop,0.1,30.0,0.0001,32.0,190.0,76.27579498291016
RMSprop,0.1,30.0,0.001,32.0,190.0,70.58038330078125
RMSprop,0.1,30.0,0.01,32.0,190.0,61.23052215576172
RMSprop,0.1,20.0,0.0001,32.0,190.0,80.24854278564453
RMSprop,0.1,20.0,0.001,32.0,190.0,70.37548828125
RMSprop,0.1,20.0,0.01,32.0,190.0,61.87470245361328
RMSprop,0.1,10.0,0.0001,32.0,190.0,102.61224365234376
RMSprop,0.1,10.0,0.001,32.0,190.0,70.42178344726562
RMSprop,0.1,10.0,0.01,32.0,190.0,56.57174301147461
RMSprop,0.1,190.0,0.0001,160.0,170.0,88.03092956542969
RMSprop,0.1,190.0,0.001,160.0,170.0,82.24418640136719
RMSprop,0.1,190.0,0.01,160.0,170.0,113.83921813964844
RMSprop,0.1,180.0,0.0001,160.0,170.0,87.04256439208984
RMSprop,0.1,180.0,0.001,160.0,170.0,81.80506134033203
RMSprop,0.1,180.0,0.01,160.0,170.0,106.8694305419922
RMSprop,0.1,170.0,0.0001,160.0,170.0,89.00163269042969
RMSprop,0.1,170.0,0.001,160.0,170.0,80.2334976196289
RMSprop,0.1,170.0,0.01,160.0,170.0,110.44296264648438
RMSprop,0.1,160.0,0.0001,160.0,170.0,90.73175048828124
RMSprop,0.1,160.0,0.001,160.0,170.0,79.89690399169922
RMSprop,0.1,160.0,0.01,160.0,170.0,74.22830963134766
RMSprop,0.1,150.0,0.0001,160.0,170.0,85.4474105834961
RMSprop,0.1,150.0,0.001,160.0,170.0,79.19088745117188
RMSprop,0.1,140.0,0.0001,160.0,170.0,87.4312744140625
RMSprop,0.1,150.0,0.01,160.0,170.0,103.6409912109375
RMSprop,0.1,140.0,0.001,160.0,170.0,78.19701385498047
RMSprop,0.1,140.0,0.01,160.0,170.0,105.54617309570312
RMSprop,0.1,130.0,0.0001,160.0,170.0,91.65637969970705
RMSprop,0.1,130.0,0.001,160.0,170.0,77.73497009277344
RMSprop,0.1,130.0,0.01,160.0,170.0,69.74052429199219
RMSprop,0.1,120.0,0.0001,160.0,170.0,91.48660278320312
RMSprop,0.1,120.0,0.001,160.0,170.0,77.17073822021484
RMSprop,0.1,120.0,0.01,160.0,170.0,94.62055206298828
RMSprop,0.1,110.0,0.0001,160.0,170.0,89.27141571044922
RMSprop,0.1,110.0,0.001,160.0,170.0,76.63304901123047
RMSprop,0.1,110.0,0.01,160.0,170.0,64.70630645751953
RMSprop,0.1,100.0,0.0001,160.0,170.0,93.7388916015625
RMSprop,0.1,100.0,0.001,160.0,170.0,75.39167022705078
RMSprop,0.1,100.0,0.01,160.0,170.0,92.3797836303711
RMSprop,0.1,90.0,0.0001,160.0,170.0,94.8588409423828
RMSprop,0.1,90.0,0.001,160.0,170.0,74.25950622558594
RMSprop,0.1,90.0,0.01,160.0,170.0,65.04629516601562
RMSprop,0.1,80.0,0.0001,160.0,170.0,93.35157012939452
RMSprop,0.1,80.0,0.001,160.0,170.0,74.09745788574219
RMSprop,0.1,80.0,0.01,160.0,170.0,85.63986206054688
RMSprop,0.1,70.0,0.0001,160.0,170.0,92.73807525634766
RMSprop,0.1,70.0,0.01,160.0,170.0,89.09046936035156
RMSprop,0.1,70.0,0.001,160.0,170.0,73.6598129272461
RMSprop,0.1,60.0,0.0001,160.0,170.0,90.82891082763672
RMSprop,0.1,60.0,0.001,160.0,170.0,70.38053131103516
RMSprop,0.1,60.0,0.01,160.0,170.0,86.86551666259766
RMSprop,0.1,50.0,0.0001,160.0,170.0,97.88134002685548
RMSprop,0.1,50.0,0.001,160.0,170.0,67.76060485839844
RMSprop,0.1,50.0,0.01,160.0,170.0,71.43339538574219
RMSprop,0.1,40.0,0.0001,160.0,170.0,111.6397476196289
RMSprop,0.1,40.0,0.001,160.0,170.0,77.21341705322266
RMSprop,0.1,40.0,0.01,160.0,170.0,94.4366226196289
RMSprop,0.1,30.0,0.0001,160.0,170.0,112.01140594482422
RMSprop,0.1,30.0,0.001,160.0,170.0,72.31379699707031
RMSprop,0.1,30.0,0.01,160.0,170.0,92.08553314208984
RMSprop,0.1,20.0,0.0001,160.0,170.0,126.07550048828124
RMSprop,0.1,20.0,0.001,160.0,170.0,70.26348114013672
RMSprop,0.1,20.0,0.01,160.0,170.0,85.12517547607422
RMSprop,0.1,10.0,0.0001,160.0,170.0,122.91268157958984
RMSprop,0.1,10.0,0.001,160.0,170.0,71.3576889038086
RMSprop,0.1,10.0,0.01,160.0,170.0,62.30098724365234
RMSprop,0.1,190.0,0.0001,128.0,170.0,86.04710388183594
RMSprop,0.1,190.0,0.001,128.0,170.0,89.38849639892578
RMSprop,0.1,180.0,0.0001,128.0,170.0,87.43726348876953
RMSprop,0.1,190.0,0.01,128.0,170.0,75.74163818359375
RMSprop,0.1,180.0,0.001,128.0,170.0,87.6606216430664
RMSprop,0.1,180.0,0.01,128.0,170.0,72.53058624267578
RMSprop,0.1,170.0,0.0001,128.0,170.0,87.07642364501953
RMSprop,0.1,170.0,0.001,128.0,170.0,89.32971954345703
RMSprop,0.1,170.0,0.01,128.0,170.0,73.41192626953125
RMSprop,0.1,160.0,0.0001,128.0,170.0,88.06903076171875
RMSprop,0.1,160.0,0.001,128.0,170.0,87.85155487060547
RMSprop,0.1,160.0,0.01,128.0,170.0,73.42271423339844
RMSprop,0.1,150.0,0.0001,128.0,170.0,88.14643859863281
RMSprop,0.1,150.0,0.001,128.0,170.0,85.49320983886719
RMSprop,0.1,150.0,0.01,128.0,170.0,70.22236633300781
RMSprop,0.1,140.0,0.0001,128.0,170.0,86.51930236816406
RMSprop,0.1,140.0,0.001,128.0,170.0,86.1275405883789
RMSprop,0.1,140.0,0.01,128.0,170.0,81.58099365234375
RMSprop,0.1,130.0,0.0001,128.0,170.0,87.02587890625
RMSprop,0.1,130.0,0.001,128.0,170.0,85.28223419189453
RMSprop,0.1,130.0,0.01,128.0,170.0,69.86631774902344
RMSprop,0.1,120.0,0.0001,128.0,170.0,93.42466735839844
RMSprop,0.1,120.0,0.001,128.0,170.0,83.93390655517578
RMSprop,0.1,120.0,0.01,128.0,170.0,82.76012420654297
RMSprop,0.1,110.0,0.0001,128.0,170.0,88.49990844726562
RMSprop,0.1,110.0,0.001,128.0,170.0,83.85340881347656
RMSprop,0.1,110.0,0.01,128.0,170.0,76.36344146728516
RMSprop,0.1,100.0,0.0001,128.0,170.0,92.86875915527344
RMSprop,0.1,100.0,0.001,128.0,170.0,82.68621826171875
RMSprop,0.1,100.0,0.01,128.0,170.0,89.9505386352539
RMSprop,0.1,90.0,0.001,128.0,170.0,81.98121643066406
RMSprop,0.1,90.0,0.0001,128.0,170.0,89.053955078125
RMSprop,0.1,90.0,0.01,128.0,170.0,67.25701141357422
RMSprop,0.1,80.0,0.0001,128.0,170.0,94.43587493896484
RMSprop,0.1,80.0,0.001,128.0,170.0,85.42851257324219
RMSprop,0.1,80.0,0.01,128.0,170.0,68.97352600097656
RMSprop,0.1,70.0,0.0001,128.0,170.0,98.0550537109375
RMSprop,0.1,70.0,0.001,128.0,170.0,76.10382080078125
RMSprop,0.1,70.0,0.01,128.0,170.0,70.99488067626953
RMSprop,0.1,60.0,0.0001,128.0,170.0,100.8157958984375
RMSprop,0.1,60.0,0.001,128.0,170.0,75.85828399658203
RMSprop,0.1,60.0,0.01,128.0,170.0,72.07855224609375
RMSprop,0.1,50.0,0.0001,128.0,170.0,96.6223602294922
RMSprop,0.1,50.0,0.001,128.0,170.0,71.2124252319336
RMSprop,0.1,50.0,0.01,128.0,170.0,77.40460205078125
RMSprop,0.1,40.0,0.0001,128.0,170.0,116.42247009277344
RMSprop,0.1,40.0,0.001,128.0,170.0,70.42717742919922
RMSprop,0.1,40.0,0.01,128.0,170.0,71.02440643310547
RMSprop,0.1,30.0,0.0001,128.0,170.0,114.3033447265625
RMSprop,0.1,30.0,0.001,128.0,170.0,69.19659423828125
RMSprop,0.1,30.0,0.01,128.0,170.0,75.63402557373047
RMSprop,0.1,20.0,0.0001,128.0,170.0,120.26271057128906
RMSprop,0.1,20.0,0.001,128.0,170.0,69.92857360839844
RMSprop,0.1,20.0,0.01,128.0,170.0,62.47990036010742
RMSprop,0.1,10.0,0.001,128.0,170.0,71.08219146728516
RMSprop,0.1,10.0,0.0001,128.0,170.0,130.23684692382812
RMSprop,0.1,10.0,0.01,128.0,170.0,64.4764633178711
RMSprop,0.1,190.0,0.0001,96.0,170.0,81.75955963134766
RMSprop,0.1,190.0,0.001,96.0,170.0,76.99844360351562
RMSprop,0.1,190.0,0.01,96.0,170.0,82.52900695800781
RMSprop,0.1,180.0,0.0001,96.0,170.0,82.0177230834961
RMSprop,0.1,180.0,0.001,96.0,170.0,79.56673431396484
RMSprop,0.1,180.0,0.01,96.0,170.0,78.90204620361328
RMSprop,0.1,170.0,0.0001,96.0,170.0,81.9115219116211
RMSprop,0.1,170.0,0.001,96.0,170.0,81.11328887939453
RMSprop,0.1,170.0,0.01,96.0,170.0,77.672119140625
RMSprop,0.1,160.0,0.0001,96.0,170.0,80.67103576660156
RMSprop,0.1,160.0,0.001,96.0,170.0,77.38488006591797
RMSprop,0.1,160.0,0.01,96.0,170.0,72.38806915283203
RMSprop,0.1,150.0,0.0001,96.0,170.0,81.99071502685547
RMSprop,0.1,150.0,0.001,96.0,170.0,77.3592529296875
RMSprop,0.1,150.0,0.01,96.0,170.0,71.77793884277344
RMSprop,0.1,140.0,0.0001,96.0,170.0,83.65348052978516
RMSprop,0.1,140.0,0.001,96.0,170.0,76.31621551513672
RMSprop,0.1,140.0,0.01,96.0,170.0,74.2190933227539
RMSprop,0.1,130.0,0.0001,96.0,170.0,83.26802062988281
RMSprop,0.1,130.0,0.001,96.0,170.0,76.99407958984375
RMSprop,0.1,130.0,0.01,96.0,170.0,70.28959655761719
RMSprop,0.1,120.0,0.0001,96.0,170.0,84.06413269042969
RMSprop,0.1,120.0,0.001,96.0,170.0,75.49085998535156
RMSprop,0.1,120.0,0.01,96.0,170.0,78.68533325195312
RMSprop,0.1,110.0,0.0001,96.0,170.0,85.134033203125
RMSprop,0.1,110.0,0.001,96.0,170.0,74.6881332397461
RMSprop,0.1,110.0,0.01,96.0,170.0,69.10095977783203
RMSprop,0.1,100.0,0.0001,96.0,170.0,88.29966735839844
RMSprop,0.1,100.0,0.001,96.0,170.0,73.28363800048828
RMSprop,0.1,100.0,0.01,96.0,170.0,65.69931030273438
RMSprop,0.1,90.0,0.0001,96.0,170.0,87.54330444335938
RMSprop,0.1,90.0,0.001,96.0,170.0,71.91226959228516
RMSprop,0.1,90.0,0.01,96.0,170.0,67.2342758178711
RMSprop,0.1,80.0,0.0001,96.0,170.0,90.96412658691406
RMSprop,0.1,80.0,0.001,96.0,170.0,70.5998306274414
RMSprop,0.1,80.0,0.01,96.0,170.0,66.61246490478516
RMSprop,0.1,70.0,0.0001,96.0,170.0,88.60777282714844
RMSprop,0.1,70.0,0.001,96.0,170.0,70.11063385009766
RMSprop,0.1,70.0,0.01,96.0,170.0,63.28061676025391
RMSprop,0.1,60.0,0.0001,96.0,170.0,88.74732971191406
RMSprop,0.1,60.0,0.001,96.0,170.0,68.54894256591797
RMSprop,0.1,60.0,0.01,96.0,170.0,62.15015411376953
RMSprop,0.1,50.0,0.0001,96.0,170.0,93.91019439697266
RMSprop,0.1,50.0,0.001,96.0,170.0,71.59700775146484
RMSprop,0.1,40.0,0.0001,96.0,170.0,102.6186065673828
RMSprop,0.1,50.0,0.01,96.0,170.0,61.410926818847656
RMSprop,0.1,40.0,0.001,96.0,170.0,70.52108001708984
RMSprop,0.1,40.0,0.01,96.0,170.0,69.39043426513672
RMSprop,0.1,30.0,0.0001,96.0,170.0,99.93544006347656
RMSprop,0.1,30.0,0.001,96.0,170.0,68.89794158935547
RMSprop,0.1,30.0,0.01,96.0,170.0,63.39274597167969
RMSprop,0.1,20.0,0.0001,96.0,170.0,124.61077880859376
RMSprop,0.1,20.0,0.001,96.0,170.0,69.15081787109375
RMSprop,0.1,20.0,0.01,96.0,170.0,72.67425537109375
RMSprop,0.1,10.0,0.001,96.0,170.0,70.62358856201172
RMSprop,0.1,10.0,0.0001,96.0,170.0,132.63287353515625
RMSprop,0.1,10.0,0.01,96.0,170.0,62.21783065795898
RMSprop,0.1,190.0,0.0001,64.0,170.0,74.30116271972656
RMSprop,0.1,190.0,0.001,64.0,170.0,97.03491973876952
RMSprop,0.1,190.0,0.01,64.0,170.0,62.2799186706543
RMSprop,0.1,180.0,0.001,64.0,170.0,84.22847747802734
RMSprop,0.1,180.0,0.0001,64.0,170.0,75.6561279296875
RMSprop,0.1,180.0,0.01,64.0,170.0,66.39998626708984
RMSprop,0.1,170.0,0.0001,64.0,170.0,75.281982421875
RMSprop,0.1,170.0,0.001,64.0,170.0,81.66921997070312
RMSprop,0.1,170.0,0.01,64.0,170.0,62.24869155883789
RMSprop,0.1,160.0,0.0001,64.0,170.0,75.38750457763672
RMSprop,0.1,160.0,0.001,64.0,170.0,79.6690444946289
RMSprop,0.1,160.0,0.01,64.0,170.0,62.091739654541016
RMSprop,0.1,150.0,0.0001,64.0,170.0,74.4109878540039
RMSprop,0.1,150.0,0.001,64.0,170.0,67.95458984375
RMSprop,0.1,150.0,0.01,64.0,170.0,67.19670867919922
RMSprop,0.1,140.0,0.0001,64.0,170.0,75.29298400878906
RMSprop,0.1,140.0,0.001,64.0,170.0,68.0972671508789
RMSprop,0.1,140.0,0.01,64.0,170.0,60.25224304199219
RMSprop,0.1,130.0,0.0001,64.0,170.0,76.30110168457031
RMSprop,0.1,130.0,0.001,64.0,170.0,67.78266143798828
RMSprop,0.1,130.0,0.01,64.0,170.0,60.48988723754883
RMSprop,0.1,120.0,0.0001,64.0,170.0,76.48265838623047
RMSprop,0.1,120.0,0.001,64.0,170.0,78.77631378173828
RMSprop,0.1,110.0,0.0001,64.0,170.0,75.56941986083984
RMSprop,0.1,120.0,0.01,64.0,170.0,60.019657135009766
RMSprop,0.1,110.0,0.001,64.0,170.0,84.2757568359375
RMSprop,0.1,110.0,0.01,64.0,170.0,67.55496978759766
RMSprop,0.1,100.0,0.0001,64.0,170.0,77.47264099121094
RMSprop,0.1,100.0,0.001,64.0,170.0,87.24109649658203
RMSprop,0.1,100.0,0.01,64.0,170.0,69.88115692138672
RMSprop,0.1,90.0,0.0001,64.0,170.0,79.07268524169922
RMSprop,0.1,90.0,0.001,64.0,170.0,67.92692565917969
RMSprop,0.1,90.0,0.01,64.0,170.0,73.44231414794922
RMSprop,0.1,80.0,0.0001,64.0,170.0,78.73355102539062
RMSprop,0.1,80.0,0.001,64.0,170.0,67.55069732666016
RMSprop,0.1,80.0,0.01,64.0,170.0,58.272891998291016
RMSprop,0.1,70.0,0.0001,64.0,170.0,83.4157943725586
RMSprop,0.1,70.0,0.001,64.0,170.0,73.1565170288086
RMSprop,0.1,70.0,0.01,64.0,170.0,57.69684219360352
RMSprop,0.1,60.0,0.0001,64.0,170.0,81.27977752685547
RMSprop,0.1,60.0,0.001,64.0,170.0,69.21588897705078
RMSprop,0.1,60.0,0.01,64.0,170.0,59.84144973754883
RMSprop,0.1,50.0,0.0001,64.0,170.0,86.45532989501953
RMSprop,0.1,50.0,0.001,64.0,170.0,68.1080093383789
RMSprop,0.1,50.0,0.01,64.0,170.0,62.96599578857422
RMSprop,0.1,40.0,0.0001,64.0,170.0,87.14964294433594
RMSprop,0.1,40.0,0.001,64.0,170.0,67.72477722167969
RMSprop,0.1,40.0,0.01,64.0,170.0,67.05593872070312
RMSprop,0.1,30.0,0.0001,64.0,170.0,90.62965393066406
RMSprop,0.1,30.0,0.001,64.0,170.0,68.91716766357422
RMSprop,0.1,30.0,0.01,64.0,170.0,59.1461181640625
RMSprop,0.1,20.0,0.0001,64.0,170.0,103.95404815673828
RMSprop,0.1,20.0,0.001,64.0,170.0,68.8531723022461
RMSprop,0.1,20.0,0.01,64.0,170.0,60.87021255493164
RMSprop,0.1,10.0,0.0001,64.0,170.0,105.08220672607422
RMSprop,0.1,10.0,0.001,64.0,170.0,71.87345886230469
RMSprop,0.1,10.0,0.01,64.0,170.0,58.845252990722656
RMSprop,0.1,190.0,0.0001,32.0,170.0,72.80828857421875
RMSprop,0.1,190.0,0.001,32.0,170.0,67.73919677734375
RMSprop,0.1,190.0,0.01,32.0,170.0,61.205299377441406
RMSprop,0.1,180.0,0.0001,32.0,170.0,69.43877410888672
RMSprop,0.1,180.0,0.001,32.0,170.0,67.71198272705078
RMSprop,0.1,180.0,0.01,32.0,170.0,56.58181381225586
RMSprop,0.1,170.0,0.0001,32.0,170.0,69.29255676269531
RMSprop,0.1,170.0,0.001,32.0,170.0,66.94104766845703
RMSprop,0.1,170.0,0.01,32.0,170.0,60.03536605834961
RMSprop,0.1,160.0,0.0001,32.0,170.0,68.7662353515625
RMSprop,0.1,160.0,0.001,32.0,170.0,67.23834991455078
RMSprop,0.1,160.0,0.01,32.0,170.0,58.88194274902344
RMSprop,0.1,150.0,0.0001,32.0,170.0,73.0545883178711
RMSprop,0.1,150.0,0.001,32.0,170.0,67.1960678100586
RMSprop,0.1,150.0,0.01,32.0,170.0,63.53776931762695
RMSprop,0.1,140.0,0.0001,32.0,170.0,71.44732666015625
RMSprop,0.1,140.0,0.001,32.0,170.0,67.13629150390625
RMSprop,0.1,140.0,0.01,32.0,170.0,58.66828918457031
RMSprop,0.1,130.0,0.0001,32.0,170.0,70.88971710205078
RMSprop,0.1,130.0,0.001,32.0,170.0,67.16358947753906
RMSprop,0.1,130.0,0.01,32.0,170.0,56.828914642333984
RMSprop,0.1,120.0,0.0001,32.0,170.0,72.15862274169922
RMSprop,0.1,120.0,0.001,32.0,170.0,67.09451293945312
RMSprop,0.1,120.0,0.01,32.0,170.0,59.24310302734375
RMSprop,0.1,110.0,0.0001,32.0,170.0,71.27742004394531
RMSprop,0.1,110.0,0.001,32.0,170.0,67.3855209350586
RMSprop,0.1,110.0,0.01,32.0,170.0,61.447998046875
RMSprop,0.1,100.0,0.0001,32.0,170.0,70.60188293457031
RMSprop,0.1,100.0,0.001,32.0,170.0,67.41188049316406
RMSprop,0.1,100.0,0.01,32.0,170.0,59.36716079711914
RMSprop,0.1,90.0,0.0001,32.0,170.0,70.56231689453125
RMSprop,0.1,90.0,0.001,32.0,170.0,67.19610595703125
RMSprop,0.1,90.0,0.01,32.0,170.0,58.59910583496094
RMSprop,0.1,80.0,0.0001,32.0,170.0,69.71372985839844
RMSprop,0.1,80.0,0.001,32.0,170.0,67.2743911743164
RMSprop,0.1,80.0,0.01,32.0,170.0,59.17671585083008
RMSprop,0.1,70.0,0.0001,32.0,170.0,71.72879791259766
RMSprop,0.1,70.0,0.001,32.0,170.0,67.75353240966797
RMSprop,0.1,60.0,0.0001,32.0,170.0,72.1180648803711
RMSprop,0.1,70.0,0.01,32.0,170.0,55.96833038330078
RMSprop,0.1,60.0,0.001,32.0,170.0,67.65082550048828
RMSprop,0.1,60.0,0.01,32.0,170.0,62.176212310791016
RMSprop,0.1,50.0,0.0001,32.0,170.0,80.1375961303711
RMSprop,0.1,50.0,0.001,32.0,170.0,67.78193664550781
RMSprop,0.1,50.0,0.01,32.0,170.0,60.59275436401367
RMSprop,0.1,40.0,0.0001,32.0,170.0,72.18920135498047
RMSprop,0.1,40.0,0.001,32.0,170.0,67.575927734375
RMSprop,0.1,40.0,0.01,32.0,170.0,60.00803756713867
RMSprop,0.1,30.0,0.0001,32.0,170.0,83.73883056640625
RMSprop,0.1,30.0,0.001,32.0,170.0,68.3044662475586
RMSprop,0.1,30.0,0.01,32.0,170.0,61.78023147583008
RMSprop,0.1,20.0,0.0001,32.0,170.0,88.26337432861328
RMSprop,0.1,20.0,0.001,32.0,170.0,68.70918273925781
RMSprop,0.1,20.0,0.01,32.0,170.0,57.31013870239258
RMSprop,0.1,10.0,0.0001,32.0,170.0,108.66092681884766
RMSprop,0.1,10.0,0.001,32.0,170.0,70.1930160522461
RMSprop,0.1,10.0,0.01,32.0,170.0,55.64653778076172
RMSprop,0.1,190.0,0.0001,160.0,150.0,90.51292419433594
RMSprop,0.1,190.0,0.001,160.0,150.0,85.6800308227539
RMSprop,0.1,190.0,0.01,160.0,150.0,71.40795135498047
RMSprop,0.1,180.0,0.0001,160.0,150.0,90.04984283447266
RMSprop,0.1,180.0,0.001,160.0,150.0,87.99175262451172
RMSprop,0.1,180.0,0.01,160.0,150.0,70.5396499633789
RMSprop,0.1,170.0,0.0001,160.0,150.0,94.58619689941406
RMSprop,0.1,170.0,0.001,160.0,150.0,87.15777587890625
RMSprop,0.1,170.0,0.01,160.0,150.0,71.31150817871094
RMSprop,0.1,160.0,0.0001,160.0,150.0,90.7906723022461
RMSprop,0.1,160.0,0.001,160.0,150.0,89.75350189208984
RMSprop,0.1,160.0,0.01,160.0,150.0,65.8473129272461
RMSprop,0.1,150.0,0.0001,160.0,150.0,92.60274505615234
RMSprop,0.1,150.0,0.001,160.0,150.0,85.18359375
RMSprop,0.1,150.0,0.01,160.0,150.0,69.92192840576172
RMSprop,0.1,140.0,0.0001,160.0,150.0,94.28313446044922
RMSprop,0.1,140.0,0.001,160.0,150.0,90.11190032958984
